track_id,track_name,artist_id,artist_name,duration,release_date,popularity,danceability,loudness,tempo
4RJz8NfIe09gpKMiRUWKhJ,Parce (feat. Justin Quiles),1r4hJ1h58CWwUQe3MxPuau,Maluma,248345,8/21/2020,82,0.691,-3.09,83.897
15OjBeqNX3bShsGYQbteRv,La Tóxica,329e4yvIujISKGKz1BZZbO,Farruko,180520,7/24/2020,81,0.659,-4.107,91.97
1nxlRYbM2Ral4im0LExtZY,Entre Tú y Yo,1tMWkquIkQtVD6vaZlDbSQ,Chema Rivas,224000,2/13/2020,16,0.854,-5.206,120.023
7kGDAuP9P8mT2epyDwbdDj,Se Acabó la Cuarentena,4IMAo2UQchVFyPH24PAjUs,Jowell & Randy,166971,8/6/2020,70,0.886,-4.311,122.052
7kGDAuP9P8mT2epyDwbdDj,Se Acabó la Cuarentena,4IMAo2UQchVFyPH24PAjUs,Jowell & Randy,166971,8/6/2020,70,0.886,-4.311,122.052
6MajVX0MeiyQPChBdHmuow,Arabe (feat. Many Malon & Jose Victoria),0R4YpXgtQs80wg9EA2Z3pg,Kiubbah Malon,223653,2/17/2017,54,0.928,-8.18,128.076
3b1InIBwqNr5wV082Vp53o,Anoche Comi Pescao,3v5HBVyjlmrJu6JNCpAXqR,Dj Raulito,122668,10/13/2020,44,0.856,-3.488,99.988
03ntUWEBz1oVvHGGuk4ttv,Vamonos,29b16XDtyMXDrfo2hZ69wf,Adso Alejandro,140248,8/23/2020,36,0.853,-2.994,112.963
059bcIhyc2SBwm6sw2AZzd,Te Vi,4bw2Am3p9ji3mYsXNXtQcd,Piso 21,231848,12/14/2018,77,0.877,-4.246,102.02
11EnQRgRMJwMAesfkB5pnu,Se Te Nota (with Guaynaa),6i3DxIlAqnDkwELLw4aVrx,Lele Pons,155825,9/2/2020,80,0.905,-3.152,103.013
2dCmGcEOQrMQhMMS8Vj7Ca,Super Freak,0FrpdcVlJQqibaz5HfBUrL,Rick James,205466,4/7/1981,73,0.838,-8.245,132.446
2dCmGcEOQrMQhMMS8Vj7Ca,Super Freak,0FrpdcVlJQqibaz5HfBUrL,Rick James,205466,4/7/1981,73,0.838,-8.245,132.446
6KeweE0BlXx3AtjMKhBLaz,Feel Me,2kqUKsTuEj1lPbm6BSn1AU,Rich Music LTD,300266,10/11/2019,69,0.769,-4.56,81.034
73nAK3HgQK8dak83Y2WQ8F,Vida de Rico,28gNT5KBp7IjEOQoevXf9N,Camilo,187426,9/21/2020,81,0.824,-5.428,87.977
4Pzk85DqWoLqptyA5IlhLk,Pegao / Me Miro y La Mire (TikTok Hit),1UjxAZqzphB1tsMb1aWBj0,Omega,216666,5/20/2020,67,0.945,-5.028,120.031
7d9ybTfliQ5iOJB0i364OS,Trap Pea,2oQX8QiMXOyuqbcZEFsZfm,El Alfa,228461,8/20/2020,63,0.969,-2,117.009
1mohfLaTJtB2RplHLQVM70,La Jeepeta - Remix,5hdhHgpxyniooUiQVaPxQ0,Nio Garcia,345240,4/24/2020,78,0.815,-4.65,176.007
4xI3U4sDj1TPmO9Iz5TkYp,4K,2oQX8QiMXOyuqbcZEFsZfm,El Alfa,201500,3/12/2020,72,0.925,-4.361,120.031
6kYtziLBHJLNaHBpAmmT01,Que Me Deje Coja Si No Next,59WHbFutFDJyaUAcwYd1kh,Dj Peligro,96663,9/2/2020,3,0.576,-5.342,175.831
3JNYsAbOnTg1VhJEHYnrWm,Toco Toco To,0ojgcvasAUtJXXV8ddYQNt,Dixson Waz,182125,9/22/2018,32,0.876,-3.093,116.035
3JNYsAbOnTg1VhJEHYnrWm,Toco Toco To,0ojgcvasAUtJXXV8ddYQNt,Dixson Waz,182125,9/22/2018,32,0.876,-3.093,116.035
0hwEhPxCBLKiqeBMZavGAv,Flexin',1vqR17Iv8VFdzure1TAXEq,Lit Killah,179383,6/11/2020,69,0.84,-6.156,97.984
70Ng4dN1FGxrSB6EFNbD0F,Ay Mi Pendejo,1hUvMU3Sw9PKvnwftPtx8S,La Nevula23 Productor,100884,3/8/2020,50,0.881,-3.691,132.044
7hY1S4SKti3cGz0rGYmT5A,Omae Wa Mou - Tiny Little Adiantum Remix,1IAIRAvJCUc01U0doDVKN9,deadman 死人,113580,2/21/2020,0,0.739,-12.376,93.007
7hY1S4SKti3cGz0rGYmT5A,Omae Wa Mou - Tiny Little Adiantum Remix,1IAIRAvJCUc01U0doDVKN9,deadman 死人,113580,2/21/2020,0,0.739,-12.376,93.007
5YOlr46EwaH34hfN6r4vXR,Trap Anthem,3iNL7rw7fpmysjZvhB8vi7,MC Virgins,133017,2/25/2020,73,0.818,-5.531,160.005
6VOq2z5qEUPNFXEz1qACSl,JoJo Pose,3ivDFy7UfjLbyIGzepJ5hJ,Apollo Fresh,105384,1/13/2020,0,0.787,-9.23,133.997
5orAKrVdrk1kPtTa7zNvYL,unravel,3B9O5mYYw89fFXkwKh7jCS,TK from Ling tosite sigure,238360,8/27/2014,17,0.508,-2.755,135.014
0ROE31C8Wu4neZoR9stM9e,Sasuke,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,251336,4/24/2020,57,0.859,-6.116,145.979
658QJ4p8WcbT3O7iWLpO1D,Scary Garry,3Tv1UzQAvn0v0hKTxisXnR,Kaito Shoma,99748,1/4/2021,72,0.812,-2.327,153.979
2O37qWcDgagAXrGCIyeIeb,Sundress,3iNL7rw7fpmysjZvhB8vi7,MC Virgins,156143,3/26/2021,63,0.87,-7.833,122.975
6drUY5MlA6NpZcpotC7aQP,ポラリス,1CWmF1EcrKoWIbZt9Ivfg2,BLUE ENCOUNT,224360,11/16/2019,14,0.517,-2.546,94.96
0UQk0mGscPeER19faRWpIM,DEPARTURE,6qCI616skih6JquKXZpfr8,MOL$,129436,9/18/2020,48,0.749,-4.103,177.975
1y3Ml1b1c4v3ZdpbWLKD1F,FLY HIGH!!,0Oazwl71qoHvXnbSxv0wOT,BURNOUT SYNDROMES,244493,11/29/2016,67,0.468,-1.434,94.646
2TC0UrhFXiJWH5HWO9bUVq,Hatchback,46HzS7yz0c9udVwtbHk1sx,Cochise,149145,9/23/2019,0,0.734,-6.227,78.005
19Qu5BOV1Y8nDrzgYavYdB,"Gurenge (From ""Demon Slayer: Kimetsu no Yaiba"")",7i3eGEz3HNFnPOCdc7mqoq,Akano,89783,5/10/2019,68,0.656,-7.031,135.044
6J2F57IpkEtL8JgdgXAHUH,TOO COLD - Future Funk Mix,6qCI616skih6JquKXZpfr8,MOL$,176005,5/7/2021,47,0.548,-6.023,119.84
3wn5Rw7VBqwP0vAQtjMhOS,Anime Thighs,3iNL7rw7fpmysjZvhB8vi7,MC Virgins,155000,10/6/2019,71,0.83,-17.113,93.1
5RGIemTWgUKpJDAU67XF4A,Tokyo Ghoul,1mmlWsyPJvvxMdabcGJjRn,Lil Boom,211586,1/28/2019,34,0.554,-18.789,75.438
4a7pHqkM05VQj1ZH5onbHx,Sailor Moon,4EPyKMgsR7JDuW9tL0AYZP,lilbootycall,148606,10/16/2017,56,0.7,-15.07,130.003
7nJWotqUUPhVaCAOov6qGp,NEVER MET!,3ReVTyprRfKmKquryr9UeA,CMTEN,147000,5/1/2020,1,0.678,-3.352,160.061
5sjoJa0YmBCCPMrBPsBMge,Departure!,2R1ubdXY4sUiDqsCtoAVUE,Masatoshi Ono,257533,9/18/2013,67,0.36,-4.748,159.983
1pKbgBcgXohiUaKqQJybsa,butterfly,5lC7N2Mm9i92KSfW4opawO,Ekoh,150724,5/14/2021,57,0.752,-6.502,103.543
6Sjl4KtCBxaJza3BTTXJE6,Ghost Boy,6aJRwrwfOffz7RMh2Cfm8e,Jacob Tillberg,207612,1/15/2021,61,0.792,-6.566,99.989
4mdIgvRkq6F8Cfr0SsBlL0,Don't Look Down,6sxcddx1xFwv0MblwbXNVq,jeonghyeon,165937,5/7/2021,44,0.472,-3.089,127.992
3AaiEsiqHO2ylnnOdWninE,Flamingo,6OqhFYFJDnBBHas02HopPT,Kero Kero Bonito,197528,9/23/2014,62,0.788,-6.287,177.865
0ee0fg9LnoFl4ZeUjxS9js,T-Shirt,4UT0p3ljEiD472lZp44KLH,Sadfriendd,102217,5/28/2021,28,0.792,-6.774,94.032
3pAUEs5pVQwmchecHov853,Jump,59XQUEHhy5830QsAsmhe2M,Silent Child,163582,4/2/2021,52,0.547,-6.988,133.734
324bUjYeOZPVtngiq3vhXg,Afraid,7g3TOskoEo9aKcrahktN81,Avi,187692,1/15/2021,32,0.579,-7.482,156.153
0oqCLlrb80hYS7RhMPUOh7,OI OI OI Bakugou,1i0tkBOecnGfxqqqq50Pph,La Memerano,211722,5/18/2020,59,0.846,-10.153,124.161
3JSkvybmW1CtuJjUhv1OaP,Chika Dance,5pfoRuamMEPVINkcScn4pM,AnimeHub,95268,10/30/2019,66,0.715,-11.806,178.035
32r8TwBbH6GIwZCXByn6m8,RICK BOOTS,0gCGZZ1Ibo5QsOnll977PD,KILLY,148736,5/21/2021,53,0.787,-5.765,142.002
64yajM6CxtLghmgB53VeXT,インフェルノ,4QvgGvpgzgyUOo8Yp8LDm9,Mrs. GREEN APPLE,212546,7/18/2019,69,0.529,-1.538,92.466
3CEqLxEEEzaO07Ts3xoTFR,MOONWALK (feat. Yung Bans),0gCGZZ1Ibo5QsOnll977PD,KILLY,100798,5/28/2021,53,0.844,-6.347,153.081
53CAJNlmcnpChlPq8vOwIp,Boyfriend,1a9GLZX6UUiS0togwq1Viq,papichuloteej,145714,4/22/2021,40,0.752,-9.398,140.019
0b7b3OR4cKHo08rdpLHofM,Guren No Yumiya,3eNYrVLcWfjJ9JdH9kiPJO,Linked Horizon,316933,12/9/2013,0,0.325,-3.884,180.677
2DbQpyXOWGsKW2R9zSvFq9,Genesis,5wtxbzgYhdnCUNb3z4ulUA,Jack & James,154687,5/21/2021,48,0.639,-5.613,128.096
77MhMKDCBu2XNs1Dzu2AK6,Anime World,7GuUYiGZOzQwq4L6gAfy1T,SahBabii,194361,8/29/2018,53,0.738,-8.911,81.049
4dabR8urAgTIeEnq4SZZ8c,Pablo & Blanco,7e10JUMF7MJmmwYpnTSMI5,Dave East,209320,5/21/2021,50,0.848,-5.394,111.814
4ecLMGwpg6iXU7BOWBpOVJ,Control (feat. FUTURISTIC),6rPgMyrhTQgfLkTQF4JRtk,Justina Valentine,163200,5/7/2021,46,0.798,-6.123,87.552
1ShQlzjMz0XkaHt5CgMpBs,the WORLD,11CxpTfZC60MYKjL7HESKR,Nightmare,234173,10/18/2006,63,0.494,-2.359,95.049
2kH2FSUXyRRSBZbz163WFM,ABC (feat. DJ Chose & LightSkinKeisha),4RguKaIgVQ9Iep7mYAJ6J4,thmpsn,184135,5/21/2021,41,0.823,-4.906,153.982
5uSG2qFsXcAG1QV5D5jmML,FIGHT!,3zYU33YUxJPzsPrYmpMMiu,Aests,122088,9/3/2019,66,0.786,-5.411,119.911
0bgujdpFkvd6vmQpqmT2pz,冬のはなし,6LQYtKNp3ZsJ9xOzVVUj5j,ギヴン,206306,9/18/2019,67,0.445,-1.455,134.969
5zGpNH5VQqQBCbZumUEkmn,Potential,65Q8M4mum2OT2SaZo6NWHH,Ill Snek,196142,4/16/2021,43,0.728,-10.809,88.986
7tu7tfPWBfBdsU1FvSylYp,All Right,0RAWgVjsAEhbXPhqPGqd8n,metr,195697,3/26/2021,49,0.71,-9.308,130.008
2ix9SGcj0rZ5INTiXkFNbA,You,3ZNd0An8dsI2B8nNtHGhXS,Jazmin Sisters,231426,11/11/2013,35,0.652,-7.38,82.056
2UPN7B6ZW2otV9P5zbUW78,TWO CENTS,1oWGd65mQ43qogAn2pFQhM,YSB Eli,153808,6/4/2021,0,0.89,-6.57,100.027
1RDM6FhzmHMyXDtiU9f1jH,Then Leave,5L8p9kDnX2cgoI8VLUL2p4,BeatKing,151560,3/27/2020,0,0.911,-6.189,140.977
2qEIVphvwMEkE35CXxdWAT,Deal with the devil,30rNCtpbgMaznRM9h8jlLv,Tia,282546,8/23/2017,66,0.492,-1.596,141.942
5lQov2XPa7ChYntU9TQkPx,Signs of Gemini,2eXe5H2p9q1VQVVZ0nnkyO,Prince of Falls,157440,8/15/2019,48,0.775,-9.429,115.998
57ZLmxKjpkNVXR1ooMTVTB,Cowboy Bebop Rap,6xini6REf0CP8muuVvDa91,Daddyphatsnaps,158222,7/27/2019,51,0.679,-10.412,134.827
6tMdpUXfT70TD6Eh3XfB1p,My Ordinary Life,0I6yADrmeyvw66g7yjkqIF,The Living Tombstone,230894,11/23/2017,83,0.648,-4.78,176.005
6OPhDUaBCOvzySigpIx3Lj,CLAP,4UT0p3ljEiD472lZp44KLH,Sadfriendd,112800,5/21/2021,42,0.94,-10.813,100.07
5P8lyudWE7HQxb4ludLbEm,恋愛サーキュレーション,0NT8fqhPoKJrd038u1Qumz,物語シリーズ,255040,11/2/2018,71,0.814,-5.679,120.009
5P8lyudWE7HQxb4ludLbEm,恋愛サーキュレーション,0NT8fqhPoKJrd038u1Qumz,物語シリーズ,255040,11/2/2018,71,0.814,-5.679,120.009
543jStmHR1VrSfpxmjUIn6,フィクション,0ySFZq3Wd0SQUyJUzmJAeb,sumika,230760,3/13/2019,65,0.658,-2.427,122.992
5s2fml0UCNpjs9eqamNjfZ,Dead Or Alive,2iwUUr9Udu8z6L2ZJcYr6i,Stileto,147915,3/26/2021,49,0.692,-6.768,128.262
5pQzJ1TOrviNcN5E6RxOcQ,Limo Boys,2YHPVKeJcX02OyeNneU5v3,XANAKIN SKYWOK,127225,5/7/2021,50,0.731,-10.743,98.965
7m2dMjululJjv4pRnOIDWv,Rey Mysterio,6zmyeByNsfskQHKnJT0F9L,Anoyd,138461,5/11/2021,47,0.695,-8.212,103.632
5mEqD00bdFcsiVd0MfvEeF,Dream lantern,1EowJ1WwkMzkCkRomFhui7,RADWIMPS,131666,8/24/2016,65,0.206,-5.751,175.6
2hfoyc7ve6xM4ZEiNIiU1B,Gimme Love,3MZsBdqDrRTJihTHQrO6Dq,Joji,214557,4/16/2020,71,0.482,-6.917,126.576
5Ug6ArO9Voc1XV4afGZstU,No Smoke,4OdN9dkhoV89itJ4GIChBL,Blaine,148645,5/7/2021,43,0.713,-6.872,77.512
3R60XK5itnYkiQkopv7rKE,Togenkyo To Taxi,72owWXEwmyfKq3ajrajPAN,Mega Shinnosuke,298253,6/5/2019,52,0.678,-6.04,125.976
1KVLRGGMh973EPZ4WaqDtN,Judgement,4L0gz16xuM1as1OgYzh1SR,Kensuke Ushio,105573,1/10/2018,56,0.529,-9.64,129.991
6nqhWnNiHr46kTu4gtQhw0,Cookie Crumbles,1GMPMhz8k6gLNYMGoz9hYB,Phay,242802,5/14/2021,36,0.652,-14.039,91.131
77XnNnxkr3FkNF04HEq6JY,PYRO - Extended Mix,3u45rXhQ0o9pUL24xlnf6e,Chester Young,223390,10/7/2019,51,0.737,-2.01,125.982
3XtCDyLB7DQe9nobHVZpF8,Large Amounts,2BhAM5ZQjA4rH0JmsyfuRe,Kali Cass,145763,5/21/2021,33,0.947,-8.166,119.964
1fUvFX7UXP4ATvqDSGLweU,Sakura Kiss,4OyfJQbeMadW8upNULEBoK,Selphius,78072,12/6/2019,39,0.613,-5.862,166.139
0TkyAwi6LZCHEUrYKdc90N,Kimi No Toriko,2HZTsImBFR0wFuOHTxH3Wl,Rizky Ayuba,132923,5/3/2020,60,0.827,-3.076,131.991
0TkyAwi6LZCHEUrYKdc90N,Kimi No Toriko,2HZTsImBFR0wFuOHTxH3Wl,Rizky Ayuba,132923,5/3/2020,60,0.827,-3.076,131.991
0TkyAwi6LZCHEUrYKdc90N,Kimi No Toriko,2HZTsImBFR0wFuOHTxH3Wl,Rizky Ayuba,132923,5/3/2020,60,0.827,-3.076,131.991
1NsukTqvXVd9WNttbA3A6a,discord shawty,3eEJnQZUZcQDjJLkBiqQMd,reptilelegit,94166,4/6/2021,41,0.771,-12.189,144.001
5EHtUEFJ9trrc3cNNfBfJj,ヒカリアレ,0Oazwl71qoHvXnbSxv0wOT,BURNOUT SYNDROMES,244786,11/29/2016,60,0.32,-1.74,178.096
3BgL0IcxKAd0sukooPIVhA,GOKU,0xOeVMOz2fVg5BJY3N6akT,Jaden,192880,10/5/2018,58,0.471,-2.445,139.999
2IvdQFwO9U9EAMJGwEvOcK,Bakugo!,71GIJlKm9vrlrgy5a2b6BE,Kamil,151666,10/15/2018,64,0.899,-6.423,145.02
5jlYhY7ucEgglx7oY8H8cY,TEN FOLD,6qCI616skih6JquKXZpfr8,MOL$,166106,2/26/2021,54,0.676,-8.178,200.061
1gP60y3DUSuwZf8pUEpvH5,life hack,2IUl3m1H1EQ7QfNbNWvgru,Vaundy,229551,3/23/2020,23,0.711,-5.662,90.979
2wxeIeofgy4AHaOhtePamJ,Miku,2UwJRAgSOi1zcLkvUNc8XL,Anamanaguchi,223124,5/24/2016,67,0.718,-5.981,127.951
3ty4jnVIJ9My8ZnXFMc0Fg,愛して 愛して 愛して,5FhcqamaRFfpZb4VHV47fu,Kikuo,252000,9/11/2013,73,0.605,-4.747,115.008
2pAPrfN9Q3kIEgcxrkJGDs,Falling Again,3lxXfdGXe8k188bUZgKqgF,KLANG,252175,9/6/2019,6,0.341,-6.224,79.889
6ZRxnIHvjN0qTVRwz3PLtO,Smells Blood,4L0gz16xuM1as1OgYzh1SR,Kensuke Ushio,109280,1/10/2018,58,0.641,-8.485,109.999
3dPtXHP0oXQ4HCWHsOA9js,夜に駆ける,64tJ2EAv1R6UaZqc4iOCyj,YOASOBI,261013,12/15/2019,77,0.67,-5.221,130.041
3R8DZfMOXCxkzDEYu7kpoi,Goes Like (Do Do Do),67sX3xnatlElE31KHjSWVr,Eva Grace,164535,8/14/2020,18,0.852,-10.437,123.995
3Eugjy9ObAlpPdS2gtOCe1,Pop Style - Jack Daily Remix,4hWzbhpeYBcpqFEHdvlAsO,Jack Daily,124369,4/1/2020,65,0.749,-8.801,109.986
6wdqKAcqWXoH5lQuDswOGq,Jalepeño,69jC7ohj08Zo9c5n6bAQ8I,Noble Lyfe,91875,2/9/2021,32,0.761,-8.92,95.895
6r4uT0ZP7NvGozmwV72xNs,Kokoronashi,1pvGoWFshVrNYxa20W5WlJ,Rio,266000,6/10/2015,45,0.617,-6.763,83.957
6n8HKBaD6A99E7OH9240MG,Money Say,4MfMoxxIjmWNJm1Strguyd,Rob V,107736,3/5/2021,25,0.808,-7.474,145.066
6atJgUpkfXsePscJlSye8T,Fukashigi no Carte - Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,1MQ48GaF9nanTisRGu3Mtl,Shayne Orok,86461,11/20/2018,66,0.631,-7.221,96.005
4NbD7rhE5nrKPS0nI3Mktk,狂想レクイエム,5TaPyTWaxRQCezoHRayhpX,ヒソカ(CV:浪川大輔),252920,3/21/2012,52,0.518,-6.482,175.042
7HneEBTvTra2CRYsxgMOAi,ハルジオン,64tJ2EAv1R6UaZqc4iOCyj,YOASOBI,198000,5/11/2020,69,0.686,-2.657,130.02
5D2YJS0c92HFObzHuxiDWX,Stranger,4RBsjmacRrACcvfkngGFEc,Mars Wagon,181360,3/19/2021,21,0.158,-10.282,154.783
3mScGCzxiXA9OaHdBeuk7O,crossing field,0blbVefuxOGltDBa00dspv,LiSA,248946,10/30/2013,72,0.447,-2.281,179.072
27kGlAZVLGtgbWSuCbxXge,奇術師のバイレ,496DwthDgbHUwWycngajrJ,Yoshihisa Hirano,66946,1/25/2012,57,0.734,-11.339,116.982
21z1GxeHjfD3qkaF5CgCTO,シルエット,3PWp9R5HvbQgxI5KBx5kVd,KANA-BOON,240133,1/21/2015,74,0.436,-2.685,91.488
3ehnyQhWqWQx8IH6tzETgn,緋に燃える瞳,1P2LCQpGGunqe7mrhkW5Y3,クラピカ(CV:沢城みゆき),254480,9/18/2013,46,0.537,-5.511,143.965
1MVBehWZKhewSmucdZ5BpZ,Jazz Hands,2YHPVKeJcX02OyeNneU5v3,XANAKIN SKYWOK,104930,3/5/2021,58,0.749,-6.045,107.519
2bWMoPcWoWT5S8nO4bquyR,Conflicted,7M1o0qbrNWQ8kFHweVvIpA,Kitt Wakeley,174240,2/12/2021,37,0.428,-6.105,109.987
51i1OUSmicIa8vMcuU7HJT,Cheating is a crime,79JgYJHiBUZcvYqOC5Zufn,たかやん,98435,4/25/2020,65,0.891,-4.642,123.911
6HibhGOvkFN74gWRTr6w2i,Say So - Japanese Version,3dTzeO0QCd86cXSgQ04Y3r,Rainych,242326,3/31/2020,66,0.732,-6.768,111.003
3eoFORgglclGm5uwLomyuv,GOLDEN WIND!,6qCI616skih6JquKXZpfr8,MOL$,137915,9/18/2020,56,0.656,-5.315,134.038
7bCfHiRcfUjG0YVVNUL7Ve,E-GIRLS ARE RUINING MY LIFE!,7yntSJ6uojO3z6GFUVwhAW,CORPSE,105176,9/25/2020,80,0.614,-7.443,84.98
3jWNreHk8zyP5KUHyuoXf1,"My War (From ""Attack on Titan"")",5ZcXM1KFH6hhLoBIdgCnap,Miura Jam,91554,12/30/2020,63,0.434,-4.772,144.167
6w9jLNkHqTdu8e0Xrr1MFk,Kiss,4Xew6cotzgXZMLHT2UpTMV,imy2,171063,5/14/2021,30,0.692,-4.197,93.987
6fTchuFwzQvuQzoKKWNBCr,真夜中のドア~Stay With Me~,4mQxvrtY2MbDuUXAhMg5pp,Ms.OOJA,311880,8/26/2020,45,0.658,-4.279,108.013
1gUAX2ImxDsB3YDcyxMXlB,カワキヲアメク,1KXJUpTiNeMv93LrJbbm7G,美波,251933,1/30/2019,73,0.541,-2.729,129.138
6oLejuhWNQf76ydBbtLrT9,YELLOW,3sIalaTfShc1biZjHCCVkv,Yoh kamiyama,178712,4/3/2019,64,0.786,-4.77,117.981
5Ii1kY2dSOyMZpRGFa6NxO,mememe,41X1TR6hrK8Q2ZCpp2EqCz,bbno$,141428,10/9/2020,62,0.975,-10.892,112.06
18Gcl5bxdd8bpBhWOj1rCR,HAHA,62F9BiUmjqeXbBztCwiX1U,Lil Darkie,160000,10/12/2019,71,0.714,-1.102,78.032
7KVBqGLGhrEejVokzYd8vF,Bunny Girl,3ZHU5AKrUmIPnCFfr82QER,1nonly,166896,8/20/2020,70,0.77,-8.322,94.955
2zAi85TQB7mLzl8P1ySAj9,Lost Umbrella,25b7eSZD64Sm8ReHZ1WDc7,稲葉曇,204497,11/17/2019,73,0.721,-3.347,137.03
7LmHkGqVkr6cMPhA8J5dmn,Bumpin',3iNL7rw7fpmysjZvhB8vi7,MC Virgins,145119,1/15/2021,63,0.752,-4.426,107.529
5g1G2ai8kQMACLGjlMSNrV,Hai Domo,3EHPofjvUuaZoinq8kekJQ,Venti,104516,1/1/2021,64,0.607,-4.681,72.002
2Anpk7AihEt38POoMEDqRb,Tokyo,1iBxtU5394iPOzmot1FDUD,Leat'eq,174117,5/7/2018,73,0.743,-2.717,101.968
6kVuF2PYLuvl9T85XjNbaO,Lay It Down Gmix - Main,1Xfmvd48oOhEWkscWyEbh9,Lloyd,302186,1/1/2011,28,0.597,-5.423,155.932
1dIWPXMX4kRHj6Dt2DStUQ,Chosen (feat. Ty Dolla $ign),4qXC0i02bSFstECuXP2ZpL,Blxst,161684,12/4/2020,76,0.571,-5.16,93.421
4QVS8YCpK71R4FsxSMCjhP,Tie Me Down (with Elley Duhé),2ZRQcIgzPCVaT9XKhXZIzh,Gryffin,218295,8/3/2018,73,0.548,-2.371,98.932
5OKHUpNLi4GEQ0aynz9VLJ,Ever After,1mCY2mHctggfYiEqpCgcSz,Bonnie Bailey,231559,5/11/2018,51,0.774,-6.504,113.994
0RqkVlxlB4rsAd7F7Dm0Ly,Twerkoholic,76JyRfZDqhAIow2Awv91iW,B. Smyth,237880,1/1/2014,46,0.683,-7.093,131.868
3J8EOeKLTLXORtWPpOU5bE,Calling My Phone,6jGMq4yGs7aQzuGsMgVgZR,Lil Tjay,205458,4/2/2021,89,0.907,-7.636,104.949
3e7LQvyW617yxNW6mm0XdA,Drilla,6XkvdLYwlPQRPIaxqPYdFr,Mo2crazee,185051,3/19/2020,57,0.903,-10.277,119.979
3RmKpob8xzv1pzHEQrMJah,Let Me Blow Ya Mind,4d3yvTptO48nOYTPBcPFZC,Eve,230133,1/1/2001,73,0.908,-4.243,90.032
4gdx3sBwgfZTZAqxKzQVTA,Booty Wurk (One Cheek At a Time) (feat. Joey Galaxy),3aQeKQSyrW4qWr35idm0cy,T-Pain,235733,7/8/2011,38,0.782,-6.144,158.162
2bRE4HKlZQDHkiVcDr58aZ,I Get Crazy (feat. Lil Wayne),0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,220969,5/14/2021,66,0.796,-5.524,99.614
1ax4ZAVsA2k1WmlAEiknCH,Love Me,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,191573,1/1/2009,43,0.729,-3.319,124.957
6UQreXkBLml4Bv3q3NEUzq,Who's That Girl (feat. Eve),5PjekOABtfU2Kwo0AHVmci,Guy Sebastian,219693,11/8/2010,51,0.759,-5.268,127.017
1sVwtQw8VoPMsPDMvx9Y4S,Ayegirl,6JajQ1VHanKIftKLeZRUSy,1way Frank,170866,9/4/2014,58,0.783,-8.507,99.802
4FJ50kkBvVzJte01d6Gtt8,You Da One,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,200013,1/1/2011,44,0.702,-5.377,127.05
4PxWkNPSN62nCIwKvtsmda,Hands Up,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,147716,12/13/2017,53,0.565,-5.941,102.792
5mVeslUjgyVDBUB0bPJr6R,Close up,0vXtpskNA5slWYQBsjlaJU,Prophet the Artist,147382,11/11/2020,50,0.739,-10.203,127.988
7aXuop4Qambx5Oi3ynsKQr,I Don't Mind (feat. Juicy J),23zg3TcAtWQy7J6upgbUnj,Usher,251989,11/21/2014,69,0.87,-8.337,112.974
0CAfXk7DXMnon4gLudAp7J,Low (feat. T-Pain),0jnsk9HBra6NMjO2oANoPY,Flo Rida,231400,3/17/2008,81,0.918,-5.64,128.008
27UcQ6dAvQrgH9C880rCM3,Love You Different (feat. BEAM),1uNFoZAHBGtllmzznpCI3s,Justin Bieber,186695,3/19/2021,71,0.759,-6.655,127.138
6HU7h9RYOaPRFeh0R3UeAr,deja vu,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,215506,5/21/2021,91,0.442,-7.222,180.917
30Hb6Yy3Yc73nk7mFNX0cb,For Me,06ezMzQs6hP65feMAjteNY,Amaru Cloud,129381,5/21/2021,40,0.846,-6.672,145.083
3jagJCUbdqhDSPuxP8cAqF,Work It,2wIVse2owClT7go1WT98tk,Missy Elliott,263226,11/11/2002,72,0.884,-5.603,101.868
3dFwpxh2yH7C7p9BGEKLVB,Goodies (feat. Petey Pablo),2NdeV5rLm47xAvogXrYhJX,Ciara,223000,9/27/2004,68,0.826,-6.306,102.017
7xYnUQigPoIDAMPVK79NEq,Run It! (feat. Juelz Santana),7bXgB6jMjp9ATFy66eO08Z,Chris Brown,229866,2005,72,0.846,-6.721,100.969
5f7F8ovtEmFzOdyN5fTOKl,San Andreas Theme Song,58zzaIQ8XVObJml8da0b2e,Young Maylay,86546,11/7/2005,65,0.52,-7.13,96.855
3EjqEynisw490QVoUDSl8p,OUT out,22UgSS755ESXV2NfD1BkN5,AP3,214163,3/26/2021,41,0.842,-8.075,130.007
7lozLnUfzcgEpMMVQI7yhA,Why,4GvEc3ANtPPjt1ZJllr5Zl,Bazzi,148259,4/12/2018,72,0.676,-6.584,113.01
62zFEHfAYl5kdHYOivj4BC,International Love (feat. Chris Brown),0TnOYISbd1XYRBk9myaseg,Pitbull,227280,6/17/2011,75,0.67,-3.035,120.05
7IUl5c6u18rzmyQOblj10T,Somebody To Love Remix,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,220160,1/1/2011,59,0.703,-4.619,129.987
